mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_mean_0,delta_mean_1,delta_mean_2,delta_mean_3,delta_mean_4,delta_mean_5,delta_mean_6,delta_mean_7,delta_mean_8,delta_mean_9,delta_mean_10,delta_mean_11,delta_mean_12,delta_std_0,delta_std_1,delta_std_2,delta_std_3,delta_std_4,delta_std_5,delta_std_6,delta_std_7,delta_std_8,delta_std_9,delta_std_10,delta_std_11,delta_std_12,delta2_mean_0,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,rmse_mean,rmse_std,spec_mean,spec_std,mel_mean,mel_std,emotion
-3.6389809,-0.31262597,0.94925904,0.82417446,1.5675861,1.2317312,2.2797632,1.9565123,1.7359823,1.812437,1.3539696,2.1642246,1.2163931,2.997852,-0.459339,-0.9416708,-1.4205571,-2.2296448,-0.1926154,-1.9691346,0.42147118,0.3807651,-0.284533,1.097378,-1.2816955,-0.2834651,0.96470565,-1.0824887,-0.31634167,0.5270009,-0.96160406,-0.7452595,-0.3680702,-0.15947206,-0.52139354,-0.44152912,0.31160003,0.599482,0.4267191,-0.5678617,-2.120706,-1.9808153,-1.0356908,-1.8060157,-1.4439454,-1.669665,-1.2206222,-1.640296,-0.68737775,-0.01382483,-1.4201764,-0.7627108,1.4773215,0.92441297,-0.71060586,-0.39975637,-0.32416734,-0.68550354,-0.8617453,-0.87535757,-0.6205918,-0.12914726,-0.3445962,-0.72880393,-0.6428913,-1.2216722,-1.8296746,-1.787247,-0.92391634,-1.4674942,-0.7225673,-2.0766368,-1.2484949,-1.2599066,-0.54367805,-0.0019007938,-1.579783,-1.080726,-1.8506522,-0.6751315,-3.2281666,-0.09528502,-3.6389797,2.9112978,sad
0.46484038,2.0036724,-0.19578095,0.38670763,0.86624753,-0.3791659,1.0196201,0.36458015,-0.063795716,0.105365925,-0.09372713,0.6835897,0.07854849,-0.7778296,0.45241424,0.3035483,-0.29045913,-0.25878426,0.35653615,-0.3024176,0.9594377,-0.30572554,-0.16027658,1.1579586,-0.46109048,-0.18863282,-0.9247056,-1.3323646,0.3973441,-0.496931,0.38330206,-0.18033889,-2.109351,0.29758114,0.52474254,0.37917894,0.52437395,-1.3973417,-2.4356763,-0.5821353,0.7318702,0.33998752,0.08805951,-0.3281532,0.40098226,-0.80026054,1.7892972,-0.31154248,0.22570227,0.99940646,-0.4462234,0.15048292,-1.4042647,-1.3930901,0.8693201,1.9917912,0.4665356,2.8451846,-0.981019,0.12752102,0.27037165,0.59590954,-1.7880985,-0.5809093,-0.1791311,0.7355247,1.6153172,0.9088414,-0.28892633,-0.7783539,0.6856918,-1.0452746,1.6782211,1.4128057,1.0494294,1.0294809,-0.8284347,-0.22016574,-0.3206273,-1.0944036,-0.44383332,0.87984526,0.4648408,0.35032123,neutral
-0.47969046,1.2084048,0.56343985,0.66815996,0.7839688,0.5894338,0.89724857,1.5482628,1.0367203,-0.58888954,0.7162926,1.4873884,-0.70157003,0.46339396,0.5076867,-0.36961278,-0.1098743,-0.40277082,-0.47471887,0.79993194,-0.3314314,0.11237848,0.1944285,-0.42707974,-0.043979127,-0.6656119,1.7449877,1.2224216,-2.9384913,1.9833249,-1.6070884,-1.1354632,-1.9341974,-1.6313552,-1.5783632,0.3141164,-0.32756323,-1.0021899,-1.6382928,0.1246308,-0.5068219,-0.9202962,-0.15344718,-0.31267568,-0.24429844,0.4121713,-0.4496857,0.15942664,0.1554944,-0.28131133,0.09073272,-0.52974665,0.9170593,0.62546575,-0.59665823,-0.7651466,0.19809882,-0.3940918,-0.34634373,-1.2804993,-2.3164296,0.023779219,-0.0029080897,-0.43401024,0.8735446,-0.13905543,0.13399288,-0.6625378,-0.46692535,0.40559638,0.627047,-0.55898637,-1.2960982,0.8261247,0.8298415,0.025332626,-0.35253954,0.32764593,-1.0644027,-1.4248616,-1.0599098,0.23488292,-0.47969073,0.69700724,calm
-0.10915146,2.07034,-0.3437895,0.9155088,0.9409989,-0.22907396,1.2829202,1.2717946,0.1289414,-0.32894835,0.2681992,0.72626483,-0.0915315,-0.55697,-0.3952485,-0.46286157,0.36378866,-0.6912468,0.5874373,0.31211588,0.17598352,-0.259545,-0.43817437,0.9706749,0.09847925,-0.7394158,-0.8130679,0.6236513,0.40992156,-0.3318867,1.5819707,-0.06590224,-0.5784258,-0.34943277,1.2888373,1.6063405,1.0648766,-1.0803813,0.4841035,-0.42418596,0.309393,-0.5538255,0.8551136,0.048283346,0.26752895,0.42802292,0.34784597,-0.66849476,0.06723267,1.4926225,1.0449562,-0.32194826,-0.8265697,0.03283428,0.3574822,-1.8955368,-1.8924795,0.7046754,0.9684829,0.5226549,-0.67621624,-1.1822772,0.2683336,0.35463032,0.8962031,0.36135703,0.17180009,0.3790489,0.9340136,1.2755387,1.9297192,-0.59564376,-0.4842622,0.98038054,-0.005197798,0.7395103,0.5820898,0.40970144,-1.0740007,-1.681742,-1.2138771,0.9115884,-0.109151505,0.3330738,neutral
0.6337512,0.3557629,-0.58810276,-0.035134576,0.3717154,-1.053642,0.8514846,1.1643577,-1.1834285,1.1453094,-0.998697,0.48622343,0.3520203,-0.39423913,0.8266183,0.29949525,0.26964086,-0.38297707,1.9640996,-0.38723144,1.594083,-0.11484636,-1.4511962,1.8307594,-0.28501093,-1.0005252,-1.2450172,-0.55021423,0.7860623,-1.7735752,-0.5967359,1.761798,0.23124982,-0.04297166,-0.15582255,0.61356294,1.5414479,-1.4452349,0.05390537,1.1957589,0.39377105,0.56073856,0.26389703,-0.16727076,2.7627933,-0.26448518,2.526952,-0.1367924,-1.4540989,2.4353092,0.26660717,-0.6279664,-0.78579324,-2.1948342,1.6714427,3.237402,0.97677773,2.7464051,-2.1917343,-3.1964417,1.6368852,2.0533288,-2.869358,0.4727492,-0.93037343,1.8218901,0.8074038,1.2560154,2.2464786,-1.2179712,1.8347547,-0.8716066,2.4338748,0.496967,-0.12153478,2.6527941,-0.3448175,-0.019149764,-0.44596985,-1.4263403,0.3334732,0.9024108,0.6337519,-0.15511087,angry
0.08278836,1.1680206,-0.31012815,0.52360547,0.866469,-0.5505215,1.3730834,1.4748133,-0.50066334,0.492807,0.24157695,0.77545834,-0.16417512,-0.62555504,-0.37466323,-0.47394773,0.9965421,-0.5301378,1.3792081,1.1186069,1.0998635,-0.006154217,-0.8252594,1.8265389,-0.39321357,-0.7666384,0.3397625,1.5702015,-0.0058177323,-2.4106045,-0.32983828,-0.13974771,-2.02279,-2.380541,-0.65239936,0.4034487,-0.5807846,-0.07951718,-0.9118629,0.10139678,-0.017264668,-0.35933933,0.7932662,-0.6186867,1.9533625,1.1373758,1.325341,0.53705996,0.017472707,3.1210408,0.047341112,-0.0607168,-0.7398807,0.21532747,-1.2341322,-1.0210607,0.28581673,0.2425518,-0.66934115,-0.023675531,2.1513581,2.1938157,-0.16671191,-0.9051766,-0.310699,1.599008,0.55139345,0.9634934,1.7313867,-0.068809666,3.3651168,0.78744435,0.11831847,1.6519516,0.83759475,2.626794,0.7546415,-0.3333746,-1.0878198,-1.3331516,-0.42168275,-0.5057517,0.08278868,-0.36983523,angry
-0.877684,0.78329045,0.101061195,0.22661261,1.4368778,0.9087998,0.33899063,0.09522146,0.99793804,1.3597671,1.0215397,0.6281587,0.21200755,2.0999966,0.79789025,0.38812587,0.10136651,-0.8889612,-0.5483476,-1.2316666,1.2660322,0.51906574,1.3776408,1.0683405,0.40154946,0.48026788,1.001298,-0.31453857,-0.47706327,0.42001897,-0.41086245,-1.4678854,-0.7824999,-0.38382763,-1.2820725,-1.210747,-1.167232,-0.046969023,-0.6677104,0.5248386,0.3281328,-0.008916814,-0.03662923,-1.1719142,-0.78314567,-0.8974419,1.3261262,0.38218927,-0.18699875,-0.34261668,0.6566725,0.6017021,1.0618036,1.319486,0.21102571,-0.4625653,0.45313126,-0.31298834,-0.75427586,-0.45104152,-0.93983454,-0.77680004,-0.40192485,-0.77235746,0.18221255,-0.10531821,-0.5975221,-0.3415892,0.10471225,-1.2906286,-0.70641756,-1.1856903,0.68264276,0.17549121,-0.50145626,-0.91178846,0.6635431,0.36287466,-0.7198449,-0.47870117,-1.1097207,2.3582911,-0.8776839,2.7227058,disgust
-1.6474556,1.1432846,0.7920526,0.78070736,0.84812963,0.7731933,1.2601238,1.7153585,1.183759,0.080644175,0.8938904,1.4046726,0.028700747,1.1752158,0.2283522,-1.1622174,-0.91090566,-0.47806984,-0.7002453,-0.47314826,-0.28932998,0.47721323,0.92847556,-0.11748477,-1.009805,-0.97198766,1.1903775,-0.3107202,0.250886,0.55004686,-1.0625204,-1.1984549,-0.8623997,-0.3020557,-1.0430422,-1.1070824,-0.076201424,0.3450714,0.41296044,0.17640683,-0.63997126,-1.021487,-1.1234818,-0.10421934,-0.65684074,-0.4570554,-0.6321537,-0.1369181,0.12955126,-0.08402967,-1.2017062,-1.080595,1.3753995,0.56534433,-1.0122905,-0.38383034,-0.35989434,-0.5614394,-0.6697024,-1.0183775,-0.39169326,0.7893422,0.16477561,-0.5888236,-0.43757603,-0.28503314,-0.07253667,-1.1743001,-0.4454404,0.40615273,-0.15173793,-1.1252246,-1.5315149,0.2564537,-0.47880805,-0.27404344,-1.5922306,-1.0760381,-1.5647408,-1.2049862,-1.9707599,-0.5749965,-1.6474555,1.2838796,calm
-2.169133,-0.5931054,1.2368106,0.4851161,1.3782418,1.6294668,1.302808,1.3810426,1.9080479,1.8524411,1.0305043,1.2956673,1.2872385,2.8898187,-0.38620186,-2.3868723,-0.5810642,-2.6749425,-1.3691502,-1.4709078,-0.37364233,-0.41778648,-0.19639768,0.5414122,-1.3862039,-0.54093033,1.0642751,-0.7717962,-0.12812485,0.47199416,-1.0403836,-1.0208348,-1.0976833,-0.8582746,-0.7849162,-0.5112495,-0.09929223,0.011327684,0.13324718,-0.6337203,-0.44116995,-1.9072943,-0.07636022,-2.2011466,-1.2284019,-1.281973,-0.7307508,-1.4453536,-0.97011054,-0.6626557,-1.5477756,-0.28429598,1.4200009,0.94122297,-0.3018734,0.030727606,0.19333157,-0.03561803,-0.18451329,-0.37895083,-0.47127554,-0.4667746,-0.44617963,-0.5182489,-0.40522674,-1.3519144,-0.708805,-2.0756917,0.39980334,-2.2017415,-0.85865664,-1.4283494,-0.6645904,-1.0632583,-0.46150723,-0.5616146,-1.7647655,-0.14268118,-1.0714726,-0.25780594,-1.2734036,0.33181226,-2.169132,2.5325017,fearful
-1.087604,0.81704634,0.8812718,0.4355634,1.0638537,0.7015752,1.0846436,1.6193389,0.9002036,-0.089121625,0.4668151,1.7112589,0.08785116,1.9391981,0.64718205,-1.0707624,-0.8390928,-1.1281221,-0.24529763,-1.1389468,-0.32200864,-0.8491891,-0.49180636,-0.5208688,-0.7535666,-0.54308355,-0.9036394,-1.6185701,0.98394287,0.5383716,-0.13988268,-0.018269092,-0.03611976,0.8474277,0.59494734,-0.12678403,-0.07650061,-0.24687204,1.1550757,-0.9880583,0.12905174,-1.0949136,-0.8509683,-1.0283321,-0.090672925,-0.7557444,0.15974972,-0.9030227,0.39235824,-0.64516133,-0.3155465,-0.8173554,0.2871477,-0.17685735,0.7020824,1.3764306,-0.076012686,0.8849213,0.042240854,-0.90060323,-0.5578884,0.12057204,-0.98980534,-1.1103157,-0.51788926,-0.71541816,0.06431002,-0.8861357,-0.62821025,-1.1423808,-0.17676553,-1.3186198,-0.38356885,0.16137254,0.047983304,0.0039669373,-0.4158244,-0.81725264,-1.0032415,-0.40828273,-1.3303319,1.6287625,-1.0876045,2.0883963,calm
-2.2592165,0.019669635,0.6079027,0.8623902,0.9012793,1.2927654,1.4533415,1.5166789,1.4073168,0.49693263,0.9446263,2.3752925,0.34744,1.6627401,0.4513834,-1.1673527,-1.958894,-1.3960266,-1.0696138,-1.2399263,-0.44758004,-1.6002196,0.025571382,-0.41718405,-0.30970526,0.012095119,0.93602437,-0.78908116,0.24760677,0.615274,-0.88120407,-1.0418344,-0.880488,-0.12335728,-0.61834276,-0.3157387,0.43661922,-0.0031008003,0.52208126,-0.44789788,-0.3471771,-1.0480759,-1.9190246,-1.2881212,-1.0733035,-1.2737957,-0.19893867,-1.4040465,-0.6893173,-1.1263613,-1.0488764,-1.0602688,1.4190924,0.88543975,-0.558077,-0.27054203,-0.008138888,-0.14620885,-0.22203608,-0.44909647,-0.17662127,0.7617537,0.23609169,-0.6202111,-0.56280565,-1.2037575,-0.75865966,-1.5225986,-1.5871198,-1.8314601,-1.329395,-1.4307886,-0.75939035,-0.87501657,-1.4477545,-1.0573766,-1.218971,-1.069282,-1.6345384,-1.5115423,-2.3677979,0.38683677,-2.259216,1.1708322,calm
-1.7609298,-0.87984604,0.49983135,0.18436928,0.7653142,0.8540098,0.26076224,0.3934968,0.7676823,1.0117081,0.3788649,0.43305132,0.1974523,1.9852424,0.08426234,-1.2369263,-0.91360855,-1.640438,-0.99272555,-0.7320622,-0.69305336,-0.53779477,-0.7142714,-0.32644787,-1.1197343,0.027729549,1.8395685,-1.758032,-1.3319197,0.5980769,-1.8012853,-1.2107708,-1.325966,-1.0564979,-1.1823531,-1.182887,-0.6631353,-0.6963972,-0.48662,-0.5356615,-0.36654803,-1.3474422,-0.9679692,-1.5925658,-0.97222316,-0.26440194,-0.4574991,-0.8716345,-0.8568836,-1.2874638,-1.0856346,0.2748083,1.070785,1.140936,-0.14429879,-0.21744822,0.13579126,-0.5877849,-0.3024054,-0.1863489,-0.19303037,0.036319457,-0.05366558,0.04687447,-0.05518483,-0.24315812,-1.0800542,-1.3296326,-0.95554155,-1.9857632,-0.7916877,0.005212556,-0.29647264,-0.41704538,-0.92074883,-0.7210972,-1.1163578,-0.09013897,-1.6988933,-1.3563777,-1.5150095,0.97806627,-1.7609297,1.217581,fearful
-0.91609037,-0.14789921,0.13129647,0.41331676,1.3707881,0.31076702,0.6833159,1.5652342,0.4222601,0.3523211,0.8453753,1.1741489,0.6225242,2.555413,0.45291895,-0.095744126,0.030805606,-1.0418651,1.0936358,-0.1517782,-0.24662176,0.9667585,-0.5056337,0.5707443,-1.0908376,-0.87944126,-1.4784194,-1.2813253,0.14053203,-0.0049581323,-0.5871985,-0.8271714,1.2376164,1.0091947,-0.08063674,-0.28117424,-0.45813367,0.3666657,1.7111797,-0.5933564,0.052499343,-0.3466,0.18994457,-1.5619881,0.92909545,-0.09908649,0.06765857,0.63366944,-0.6627678,0.6963773,-1.2776221,-0.9170796,0.15414199,-0.72978693,1.0975703,1.9383405,0.49817148,1.200504,0.0712199,-1.5208577,-0.7333709,0.33352774,-1.1309718,-0.6656961,-0.87698287,0.57579744,0.032537773,0.42809993,1.3158633,-1.8387041,0.37117362,0.04098571,-0.054884903,1.3045584,-0.94225186,1.1596997,-1.4778461,-0.51522297,-1.0261314,-0.76685876,-0.8650004,2.6478531,-0.91609037,2.7411933,angry
-1.3879716,0.4517884,0.23675612,0.7866245,1.7095541,1.052349,1.1647109,1.486671,1.1810436,1.4286283,0.6223857,0.96817684,0.6657814,2.0130706,-0.23789951,0.2827813,-0.77849615,-1.1251129,0.37167415,-0.20458603,0.98714674,2.1444523,1.0242265,1.1382602,0.59054327,0.75669473,0.14870642,-0.83808833,0.0055932985,0.13374831,0.5637873,-0.6231522,-0.58525574,0.5962337,0.31623897,0.68654835,-0.042580802,0.45710003,1.5074651,-0.44150275,-0.19158594,-0.31462076,-0.32374772,-1.885826,-0.5164416,-1.273513,0.33630854,-0.29993728,-0.21605356,-0.4850475,-0.5890901,0.06216223,0.14491665,0.7267247,0.57951695,0.48966795,0.90684867,0.5947858,0.19753446,-0.41168424,-0.95680684,0.73619443,-0.4027633,-0.280749,-0.32317615,0.23937535,-0.28194135,-0.54967785,-0.72888476,-1.398803,-0.23615903,-1.2065108,-0.032701153,0.3172698,0.8228273,-0.6825655,0.14915015,-0.26391116,-0.49089247,-1.0906466,-1.5185037,1.263375,-1.3879719,2.1952348,sad
-0.43000457,1.5834874,-0.6854638,0.07902858,1.0094739,0.41155887,0.86867064,0.8773498,0.34340164,0.3513729,0.7024426,0.62792975,-0.25761423,-0.28018916,0.44650096,0.4920015,0.3781639,0.1743683,0.43054438,-0.41315314,0.14151873,1.2658374,0.07682335,0.8482517,0.3190445,-0.05129032,-0.42888322,0.791067,1.8841687,1.5615474,0.27956048,-1.174116,-0.7021369,1.4876038,-0.13748069,1.089018,0.46852484,0.8274694,0.2966783,0.16068281,0.6689147,0.44686636,0.42475644,0.21036768,0.18704243,-0.60080814,0.056138586,0.8535669,-0.38636798,1.399606,0.629854,0.24782006,0.6825384,0.7614102,-0.80087155,0.04044265,-0.89179647,-0.043201275,-0.36898515,0.5416372,-0.44185445,-1.7502242,2.3924596,0.9701443,-0.5483332,-0.1295476,0.7863645,0.6145705,0.18255165,0.46277118,0.64757204,-0.54313564,-0.41109678,0.599583,0.6097932,1.3543218,1.7277325,1.0243034,-1.4003354,-1.7078887,-1.339648,0.5164152,-0.43000424,0.40060145,disgust
0.17189324,2.0843074,-0.3937348,0.49031046,1.1055338,-0.20833454,0.813924,0.84879863,0.14705016,-0.029007647,0.10669297,0.5200563,-0.20762216,-0.61970186,-0.03660429,-0.3274553,0.20704795,-1.3012434,0.688874,-1.4580263,1.1746484,0.7337314,-1.0621468,0.6495822,-0.70896035,-0.5587924,-1.1079429,-1.4097427,0.66495985,-0.13875008,0.46814793,0.9748395,-0.2548285,0.7283583,2.6163995,0.16535766,1.4766254,0.5216541,1.1878581,-1.1475741,-0.0987398,-0.39470547,0.9071189,-0.9385218,0.23342326,-0.84246033,1.430063,-0.095173456,-0.8260307,0.9219876,-0.1563353,-0.43521085,-0.70925575,-1.717024,1.8552657,-1.2439288,-2.9787452,1.6287146,1.6679447,0.46979547,0.75108737,-1.4554298,2.3907435,2.1940641,0.32164204,0.06434495,0.7889485,0.84045833,0.52617383,-0.13849437,2.0767403,-0.95478135,0.57567525,2.512635,0.061168868,1.3767194,-0.39242244,-0.0020268983,-0.56577665,-1.3664454,-0.8284458,0.7121913,0.1718931,0.4623009,neutral
-1.6649746,1.172717,1.1032227,0.9986908,1.0661616,0.8865923,1.5527078,1.6616645,1.266236,0.078950346,0.5375435,1.3679574,0.13427918,1.3947887,0.94628775,0.0762098,-1.2740564,-0.99111944,0.40253404,-1.4761969,0.9675062,-0.50216347,-0.13025945,-0.15717271,-0.5796354,-0.67251027,1.0528708,-0.5961583,-0.029962264,0.29201502,-0.77895975,-1.220092,-1.0604043,-0.24371792,-1.1575348,-0.74645567,0.061286576,-0.40990484,0.1823419,0.30176136,0.4652494,0.16194682,-1.1897526,-0.949239,0.29616258,-1.5490696,0.80483705,-0.6516806,-0.081283525,-1.1462145,-0.6790754,-0.61686605,1.3830827,0.71668863,-0.77605736,-0.46482724,-0.5960801,-0.7836222,-0.8355249,-0.9605986,-0.7027702,-0.12479194,-0.15438521,-0.37363127,-0.307109,-0.562573,0.312614,-0.5208083,-1.3251166,-0.5335093,-0.3280632,-1.6687118,-0.21073996,-0.16052382,-1.055838,-1.6294501,-0.8129807,-0.8287401,-1.1286621,-0.6812561,-1.9364045,0.31915832,-1.6649748,1.839463,calm
0.526974,1.7142446,-1.3039205,1.1721481,1.6071872,-0.5126789,0.704679,1.6364781,-0.7414833,0.88360476,0.9196592,1.0029086,0.31379944,-0.49476987,-0.8200474,-0.42619845,-0.44310585,-0.012831942,0.87631017,0.88531595,0.69738555,0.7307,-0.30838206,0.85887915,0.48633108,-0.21241853,-1.680887,-0.56697416,1.5251982,-1.6633964,0.8103375,1.5221437,0.28985122,-0.1846939,1.3585788,2.2665954,-0.31746483,-0.010767481,-2.1656654,-0.52936876,-0.5269053,-0.36416462,-0.3817185,0.70767903,1.0075644,1.2102666,1.0266403,1.4103453,0.33283946,2.0179038,1.1645565,0.29242006,-1.3943483,-0.64513856,-0.040243678,-0.6783445,-2.0150163,1.1010131,1.7739704,-0.4840964,2.3411689,-2.3076708,2.2546186,1.1573043,1.170852,0.74706906,-0.46470404,0.5901412,-0.26708272,1.1567593,1.8748149,0.8502629,0.37775764,1.7286938,0.61733025,1.8687776,0.35960108,0.9618362,-0.68239146,-1.6668496,-0.32643694,1.1091336,0.52697414,0.36740878,happy
0.7665872,1.4696172,-0.62219363,0.35758865,1.1594055,-0.25127527,0.52703166,0.7395197,-0.8134406,0.267895,0.5803054,0.71677303,-0.7641301,-0.6034392,1.9252983,0.37270787,-0.99871194,0.9064754,1.9620367,-1.3591079,1.0102729,0.579903,-1.4237721,1.7059401,-0.2542709,-0.914402,-0.43141514,-0.26951784,0.14017865,0.42440772,0.073168695,-0.74961174,0.37018573,0.5281471,2.4358804,0.25356317,-0.18246068,0.596769,0.68908316,0.2786053,2.5897446,0.29091793,-0.3803533,0.24186057,1.4872764,-1.1753836,2.3240702,1.8157054,-1.453387,1.782398,-0.09276852,-0.6365041,-1.5321057,-0.8686586,1.6575068,0.023285042,-0.67076844,1.3013754,0.7490613,1.1887896,2.0117252,-0.94599,-0.35425124,-1.5617598,1.8085022,0.71963245,1.975037,-0.415956,0.22816204,-0.0335473,0.43216226,-0.93136597,1.3823558,2.8959882,-0.56635773,1.6709673,0.18348852,0.11445394,-0.048218463,-0.802701,0.1401107,0.86956984,0.76658714,0.47531778,surprised
-1.6693232,0.021452555,0.4205631,0.25447792,1.2919724,0.7487693,0.555124,0.99233437,0.842284,1.0722753,0.29895756,0.59171015,0.95805585,1.84537,0.25073022,-0.10751138,0.087483086,-1.3282752,-0.7928184,-0.7395561,0.238115,1.320918,-0.12196561,0.52915376,-0.91033274,0.44301537,0.587176,-1.1407788,0.35549992,-0.04665727,-1.2692523,-0.9284437,-0.619796,0.093240805,-0.72272336,-1.1759641,0.33602533,0.57128364,-0.23930193,-0.07418236,-0.27139026,-0.4960659,-0.6901275,-1.1362158,-1.0816967,-0.50010365,-0.3470632,-0.028390935,-0.62339175,0.0031951654,-1.0058049,-0.29300296,1.4072043,0.9144254,-0.5870011,-0.282342,0.05674677,-0.318263,-0.3284628,-0.19945076,0.1363822,0.42900175,0.039290443,-0.42639765,-0.30355826,-0.41578805,-0.4452994,-0.40279374,-1.1116146,-1.0246704,-0.61752504,-0.3176268,-0.21220681,-0.02929857,-0.579309,0.044576455,-0.84823173,-0.39980567,-1.293376,-0.22464402,-1.6102791,0.176483,-1.6693232,1.6263512,disgust
-1.1574421,0.5596767,0.4880756,0.8832713,1.5138626,0.7920237,1.4682609,1.5943512,0.99643743,1.047762,0.68053216,1.8630444,0.98194605,0.6613586,-0.74776876,-0.8225499,-0.23648849,-1.4199094,-0.20557533,-0.5736161,0.30936617,1.4254109,-0.15350002,1.1690812,0.7522454,-0.4072066,-0.5393223,-2.8385015,0.49586934,-1.0277445,-2.2670383,1.1601479,1.78274,0.6079592,1.6855454,0.581105,2.0835438,2.8507917,0.85026485,-1.5642769,-1.7702733,-1.2861837,0.0037190004,-1.3306401,-0.78200936,-0.51978225,-1.0191566,-0.33743423,-0.41556373,1.1245792,0.33032084,-0.75969595,1.846497,1.893143,-1.3065825,-0.41542894,0.8179824,-2.2787797,-0.4655262,-1.04757,-1.8686575,0.70870715,-0.33882985,-0.48621804,0.24442023,-1.4842104,-1.9423996,-1.2966582,-0.67194337,-0.12271489,0.23878658,-0.6483876,-0.63328564,0.49743485,-0.1644896,0.39509735,0.07000942,-1.1680043,-0.07236127,2.9899807,-0.1187394,-4.786505,-1.1574426,0.1220569,sad
-2.052935,0.45152536,0.49598488,0.435291,1.316492,1.103766,1.285897,1.2733756,1.1797725,1.5978154,1.6515476,1.6791245,1.1334622,2.1263306,-0.41761437,0.060754795,0.00628262,-0.64508694,-0.031751666,-1.230286,-0.5366678,-0.34349424,1.0642618,0.8715052,-0.20652278,-0.39737982,0.67910945,-1.7188841,-0.5504366,0.4594911,-0.88191825,-0.7057332,-0.5918615,-0.42650646,-0.7010331,-0.34477264,0.12461518,-0.07669057,0.31387946,-0.7589251,-1.1366397,-1.1660738,-0.049647946,-1.0857149,-0.9032387,-0.89926046,-0.49233562,-0.772722,0.3713906,-0.09036836,-0.87605715,-0.035763435,1.679042,1.217587,-0.759035,-0.36091155,-0.29104137,-0.60356534,-0.6701252,-0.6003297,-0.41089088,-0.53089744,-0.5571836,-0.51830405,-0.7310609,-1.059432,-1.0668654,-1.468278,-0.25078768,-1.1532941,-0.6022473,-0.800686,-0.32360083,-0.09473378,-0.117294215,0.091499604,-0.8643454,0.01776802,-1.4150488,-0.70352596,-2.1032033,0.3752634,-2.0529346,2.1880882,disgust
1.0098834,1.6891065,-0.5531042,0.6149723,1.5511103,-0.030756336,0.55557126,0.76355505,0.1934565,-0.08552723,0.18288666,1.1521405,0.55829537,-0.7644622,0.30168068,-0.38891968,0.09707954,-0.86963886,0.69070464,-1.0250442,-0.3909554,-0.05797645,0.2186695,2.2189698,-0.8217549,-0.05034072,-2.4197192,-1.0089153,1.658822,0.05169621,0.6906715,0.39708492,0.22055186,1.6201262,2.4664004,-0.4591336,-2.7834325,-0.6044404,0.9457465,-1.0342855,0.84908724,-0.36207354,0.8183558,-1.2362746,0.94580853,-0.4560943,0.9520639,-0.19432797,1.5377243,2.4085932,-0.24794191,0.5623652,-2.0485039,-0.5477307,1.8834262,2.240193,-0.2677067,3.2634583,-0.79648364,-1.0954597,-0.409272,-2.45845,-1.4749546,0.92103857,0.9120058,0.75948775,0.664835,0.3349616,1.3348545,-0.15969263,1.6799332,-0.021716593,0.87595946,1.1139178,1.4510895,2.249029,-0.15073223,0.8087304,-0.09044844,-1.0477,0.25084478,0.93695086,1.0098839,-0.009870835,sad
-0.10406742,0.29219377,-0.4491996,-0.255331,0.12593687,-0.8747047,1.4268785,1.3032302,-0.54003894,0.6441842,-0.41222754,0.80442756,0.002337995,-0.17627624,-0.6979543,-0.9322072,1.9210876,0.33417398,0.9008085,0.25882283,1.2711912,0.118525915,0.8242958,1.850874,-0.36289683,1.033645,1.65653,-0.61398613,-1.0474485,-2.0184653,-2.4671292,1.1484908,0.3109221,-1.0290141,-0.7325197,1.1061326,2.43618,0.48300803,0.118022166,1.5391183,-0.010398596,-0.6076155,0.6606211,0.0452006,1.1715331,-0.032853864,-0.14172372,0.43732584,-0.23971707,1.86298,-0.5280668,0.95616376,1.7146116,0.47430936,-1.1377876,0.31919852,2.065203,-1.9968537,-2.201914,-0.76962143,-0.38778982,1.5733441,-0.89562255,-0.837774,-0.5450978,1.4734068,0.40433824,0.20498346,1.9232427,0.03835448,1.8395222,0.8428327,-0.037499595,1.6389177,1.1946006,1.8692905,0.5939734,0.5484146,-0.79917467,-0.68060774,-0.19724353,-0.84542465,-0.10406658,-0.37975305,angry
